,id,eqn
2765,1805.10206,"\label{eqT1Gamma}
        q_1 :=
        \sup_{{\substack{x \in \R \\ \sigma \in \{-1, 1\}}}}
        \bigl \lvert e^{- \tilde \delta x^2}
        r\bigl(\sigma \cdot \gamma (1 + x^2)\bigr) \bigr \rvert < \infty.
"
2766,1805.10206,"\label{eqHTaylor}
\gdef\sumciK{c^\top K(x)}
H[\hat f_0]
        = \eta(1)
        - \int \varphi(x) \Bigl(\sumciK
        + \frac{1}{2} \bigl(\sumciK \bigr)^2
        + R_2(x) \Bigr) \di x,
"
2767,1805.10206,"\label{eqTaylorRemainderInt}
        R(\hat f_0) := - \int_{\R} \varphi(x) \, R_2(x) \di x
"
2768,1805.10206,"\label{eqNegentropyApproximation}
    \hat J[\hat f_0] = \frac{1}{2} \lVert c \rVert^2
        = \frac{1}{2} \sum_{i=1}^I c_i^2.
"
2769,1805.10170,"~\label{BN_equation}
BN(x_B) = \gamma\times\dfrac{x_B - \mu_B}{\sqrt{\sigma^2_B+\epsilon}} + \beta
%BN(X_B) = \dfrac{X_B - \mu_B}{\sqrt{\sigma^2_B+\epsilon}}
"
2770,1802.05451,"}
\newcommand{\ee}{"
2771,1802.00934," \label{eq:distmult}
f_{\text{DistMult}}(\mathbf{e}_i, \mathbf{e}_j, \mathbf{r}_k) = \langle \mathbf{e}_i, \mathbf{e}_j, \mathbf{r}_k \rangle = 
% \sum_{h=1}^H \mathbf{e}_i \odot \mathbf{e}_j \odot \mathbf{r}_k  \enspace,
\mathbf{e}_i^\intercal \, \text{diag}(\mathbf{r_k}) \, \mathbf{e}_j \enspace .
"
2772,1802.00934,"
  \label{eq:complex}
  \begin{aligned}
  f_{\text{ComplEx}}(\mathbf{e}_i, \mathbf{e}_j, \mathbf{r}_k) &= \text{Re}({\langle \mathbf{e}_i,\mathbf{\bar{e}}_j,\mathbf{r}_k\rangle})\\
  &=\langle \text{Re}(\mathbf{e}_i), \text{Re}(\mathbf{e}_j), \text{Re}(\mathbf{r}_k) \rangle \\
  &+ \langle \text{Im}(\mathbf{e}_i), \text{Im}(\mathbf{e}_j), \text{Re}(\mathbf{r}_k) \rangle \\
  &+ \langle \text{Re}(\mathbf{e}_i), \text{Im}(\mathbf{e}_j), \text{Im}(\mathbf{r}_k) \rangle \\
  &- \langle \text{Im}(\mathbf{e}_i), \text{Re}(\mathbf{e}_j), \text{Im}(\mathbf{r}_k) \rangle \enspace .
  \end{aligned}
"
2773,1802.00934,"
  \label{eq:conve}
  f_{\text{ConvE}}(\mathbf{e}_i, \mathbf{e}_j, \mathbf{r}_k) = h(\textbf{vec}(h([\mathbf{e}_i, \mathbf{r}_k] \ast \omega)) \mathbf{W})  \, \mathbf{e}_j \enspace,
"
2774,1802.00934,"
\label{loss}
L(\textbf{p}, \textbf{y}) = -\frac{1}{N_e} \sum_{x=1}^{N_e} ({y}_x \log({p}_x) + (1-{y}_x)\log(1-{p}_x)) \enspace,
"
2775,1805.10054,"
	p(\bm{x} \lvert A)
    =
    \frac{1}{\lvert \det(A) \rvert}
    \prod_{i = 1}^p d([A^{-1} \bm{x}]_{i}).
	\label{eq:likelihood}
"
2776,1805.10054,"
	\ell(\bm{x}, W) =
    - \logdet{W}
    - \sum_{i=1}^p \log(d([W\bm{x}]_{i})) \enspace.
"
2777,1805.10054,"
	G(y) \peq -\log(d(y)) = \min_{u \geq 0} \frac{u y^2}{2} + f(u),
	\label{eq:conjugate}
"
2778,1805.10054,"
	\tilde{\ell}(\bm{x}, W, \bm{u})
	\peq
	- \logdet{W}
    +  \sum_{i=1}^p [\frac{1}{2}u_i\ [W\bm{x}]_{i}^2
    + f(u_i)],
\label{eq:newcost}
"
2779,1805.10054,"
	\bm{x} = A \bm{s} + \bm{n} \enspace,
	\label{eq:palmer_model}
"
2780,1805.10054,"
\loss_n = - \logdet{W} + \frac12\sum_{i=1}^p W_{i:} A^i W_{i:}^{\top} + \frac{1}{n} \sum_{i=1}^p \sum_{j=1}^n f(U_{ij}),
\label{eq:quad_form}
"
2781,1805.10054,"
A^i_{kl} \peq \frac1n\sum_{j=1}^n U_{ij} X_{kj} X_{lj} \enspace .
\label{eq:acc}
"
2782,1805.10054,"
\argmin_{\bm{m} \in \bbR^{1\times p}}  \loss_n(\Theta_i(\bm{m})W, U) = \frac{1}{\sqrt{(K^{-1})_{ii}}}(K^{-1})_{i:} \enspace .
\label{eq:minw}
"
2783,1805.10054,"
A^i \leftarrow A^i + \frac1T (U^{\text{new}}_{ij} - U^{\text{mem}}_{ij}) \bm{x}_j\bm{x}_j^{\top} \enspace.
\label{eq:updateamem}
"
2784,1805.10054,"
A^i \leftarrow (1 - \rho(n)) A^i + \rho(n) U_{ij} \bm{x}_j\bm{x}_j^{\top} \enspace,
\label{eq:updateastream}
"
2785,1805.10054,"
\mathbb{E}[\bm{s} \lvert \bm{x}] = A^{-1}\bm{x} \enspace \text{and} \enspace
\mathbb{E}[\bm{s}\bm{s}^{\top}\lvert \bm{x}] = A^{-1}\bm{x} \bm{x}^{\top} A^{-\top}\enspace.
\label{eq:simples}
"
2786,1805.10054,"
A^{\text{new}} = (\sum_{i=1}^{n} \bm{x}_i \mathbb{E}[\bm{s} \lvert \bm{x}_i])(\sum_{i=1}^{n} \mathbb{E}[\bm{s}\bm{s}^{\top}\lvert \bm{x}_i])^{-1} \enspace ,
\label{eq:noisya}
"
2787,1805.10000,"\label{eq_transition}
	%\mathcal{T}^c(s^c,a^c)\!=\!
	%\begin{cases}
	%\left<s',\pi(s'),0\right>, s'\sim \mathcal{P}^c \text{if } a^c\!=\!\text{leave}\\% \\
	%\left<s, a, n\!+\!1\right>,\text{if } a^c\!=\!\text{turn}\\
	%\mbox{terminates},\text{if } a^c\!=\!\text{buy, or } n > \text{MaxIndex}
	%\end{cases}
	% ~~~~
	%\mathcal{R}(s,a) \text{ is unknown to us}
	%"
2788,1805.10000,"\label{eq_transition}
	%	\mathcal{T}^c(s^c,a^c|\mathcal P^c)\!=\!
	%	\begin{cases}
	%	\left<s',a',0\right>,&a^c\!=\!\text{leave Taobao}\\% \\
	%	\left<s, a, n\!+\!1\right>,& a^c\!=\!\text{turn PV}\\
	%	\mbox{terminates},&a^c\!=\!\text{buy something}
	%	\end{cases}
	%"
2789,1805.10000,"\label{eq_modified_reward}
	r'(s,a)=\frac{r(s,a)}{1 + \rho\,\max\{|\!|a |\!|-\mu,\,0\} }
	"
2790,1802.03569,"\label{equ:NSprob}
\rho_{\Dg} := \left[ \frac{1}{Z} \sum_{u \in \Dg} \mathtt{N}(x; u, \sigma I) \right]_{x \in \Theta}, 
"
2791,1802.03569,"\label{equ:dFIM}
d_{\Pp}(\rho_i, \rho_j) = \arccos \! \left(\int \!\!\sqrt{\rho_i(x) \rho_j(x)} \mathrm{d}x \right).
"
2792,1802.03569,"\label{equ:RMPD}
d_\FIM(\Dg_{i}, \Dg_{j}) := d_{\Pp} \! \left(\rho_{\left(\Dg_{i} \cup \Dg_{j\Delta}\right)}, \rho_{\left(\Dg_{j} \cup \Dg_{j\Delta}\right)} \right).
"
2793,1802.03569,"\label{equ:RMKernel}
k_{\PF}(\Dg_i, \Dg_j) := \exp\left(- td_{\FIM}(\Dg_i, \Dg_j)\right),
"
2794,1802.03569,"\label{equ:RMKsphere}
k_{\PF}(x_i, x_j) = \exp{\left(-t \arccos\left(\left<x_i, x_j\right> \right)\right)}.
"
2795,1802.03569,"\label{equ:LegPolyExpansion}
k_{\PF}(x, z) = \sum_{i=0}^{\infty} a_i P_{i}^{d}(\left<x, z\right>),
"
2796,1802.03569,"
C_{\ell} \Psi(\tau) \le \EE \sup_{\substack{\mathtt{f} \in \Hh_{k_{\PF}} \\ \frac{\EE_{\mu}\mathtt{f}^2}{ \left|\SS_{d-1}\right|} \le \tau}} \left| \sum_{i=1}^{m} \sigma_i \mathtt{f}(x_i) \right| \le C_{u} \Psi(\tau),
"
2797,1802.03569,"
%k_{t}(x, z) := \exp{\left(- t \kappa(x, z)\right)}
%"
2798,1802.03569,"
f(\xi) = \sum_{i=0}^{\infty} a_i \xi^{i}, \quad \text{with} \, a_i \ge 0.  
"
2799,1805.09991,"
\sigma \big( \bm{W}_2 \cdot \text{abs}\big( ( \bm{W}_1 \cdot \frac{\mathbf{x}_{w_{i, j, k}}}{ |\mathbf{x}_{w_{i, j, k}}|_1 }) - (\bm{W}_1 \cdot \frac{\mathbf{x}_{w_{i, j', k'}} }{ |\mathbf{x}_{w_{i, j', k'}}|_1 } ) \big) + b_2 \big) ,
"
2800,1805.09991,"
\label{eq:sg}
\begin{split}
\mathcal{L}_{D_{n+1}} =\sum_{t=1}^{T} \big( \sum_{w_c \in \mathcal{W}_{w_{t}} } \big(\log \sigma (\bm{u}_{w_t}^T\cdot \bm{v}_{w_c}) \\
+ \sum_{w_{c'} \in \mathcal{N}_{w_t} } \log \sigma(-\bm{u}_{w_t}^T\cdot \bm{v}_{w_{c'}} ) \big) \big) , 
\end{split}
"
2801,1805.09991,"
\begin{split}
\mathcal{L}_{\mathcal{A}}=\sum_{(w_t, \mathcal{C}_{w_t} ) \in \mathcal{A}} \big( \sum_{w_c \in \mathcal{C}_{w_t}} \big( \log \sigma (\bm{u}_{w_t}^T\cdot \bm{v}_{w_c}) \\
+ \sum_{w_{c'} \in \mathcal{N}_{w_t} } \log \sigma(-\bm{u}_{w_t}^T\cdot \bm{v}_{w_{c'}} ) \big) \big).
\end{split}
"
2802,1805.09991,"
\begin{split}
\mathcal{L}'_{D_{n+1}}=\mathcal{L}_{D_{n+1}} + \mathcal{L}_{\mathcal{A}}.
\end{split}
"
2803,1805.09987,"
%\begin{split}
%A_{nchw}(x, y) & = \sigma_{nc}(y) \left( \frac{x_{nchw} - \mu_{nc}(x)}{\sigma_{nc}(x)} \right) + \mu_{nc}(y) \quad \text{    where }   \\
% \mu_{nc} (x) & = \frac{1}{HW} \sum_{h=1}^{H} \sum_{w=1}^{W} x_{nchw}, \ \sigma_{nc} (x)= \sqrt{\frac{1}{HW} \sum_{h=1}^{H} \sum_{w=1}^{W} (x_{nchw}-\mu_{nc})^2 + \epsilon},
%\end{split}
%"
2804,1805.09987,"
A_{nchw}(x, y)  = \sigma_{nc}(y) \left( \frac{x_{nchw} - \mu_{nc}(x)}{\sigma_{nc}(x)} \right) + \mu_{nc}(y)
"
2805,1805.09987,"
z = M(x,y) \times x + (1 - M(x,y)) \times A(x,y),
"
2806,1805.09987,"%
\min_{G} \mcL_{G} = \mcL_A + \lam_{DS} \mcL_{DS} + \lam_{c} \mcL_c + \lam_{s} \mcL_s, \label{eq:combine}
"
2807,1805.09987,"%
% \mcL_A = \bbE[\log \text{Prob}(\text{Real} | D(\hat x))], \quad  \mcL_{DS} = \bbE[\log \text{Prob}(s | D(\hat x))]. 
%"
2808,1805.09987,"%
\begin{split}
 \mcL_A & = \bbE[\log \text{Prob}(\text{Real} | D(\hat x))], \\
  \mcL_{DS} & = \bbE[\log \text{Prob}(s | D(\hat x))]. 
  \end{split}
"
2809,1805.09987,"%
% \mcL_c= \bbE[\| x^{(4)} - \hat x^{(4)}\|_1], \quad  \mcL_{DS} = \bbE[\sum_{l=1}^{4} \| \text{Gram}(y^{(l)}) - \text{Gram}(\hat x^{(l)}) \|_1]. 
%"
2810,1805.09987,"%
 \begin{split}
 \mcL_c & = \bbE[\| x^{(4)} - \hat x^{(4)}\|_1], \\
   \mcL_{s} & = \bbE[\sum_{l=1}^{4} \| \text{Gram}(y^{(l)}) - \text{Gram}(\hat x^{(l)}) \|_1]. 
    \end{split}
"
2811,1805.09987,"
%\begin{split}
%\min_{D} \mcL_{D} = \hat \mcL_A +  \lam_{DS} \hat \mcL_{DS}, \text{ where } 
%& \hat  \mcL_A = \bbE[\log \text{Prob}(\text{Fake} | D(\hat x)) + \log \text{Prob}(\text{Real} | D(y))],  \\  \text{and } & \hat \mcL_{DS} = \bbE[\log \text{Prob}(s | D(\hat x)) +\log \text{Prob}(s | D(y))]. 
%\end{split}
%"
2812,1805.09987,"
\min_{D} \mcL_{D} = \hat \mcL_A +  \lam_{DS} \hat \mcL_{DS}, 
"
2813,1805.11048,"
    k(\bx_i,\bx_j) = \text{exp}\Big(-\frac{\|\bx_i - \bx_j\|^2}{2\sigma^2}\Big)
"
2814,1805.11048,"
    \bL = \bD^{-1/2}(\bD-\bW)\bD^{-1/2} = \bI - \bD^{-1/2}\bW\bD^{-1/2}
"
2815,1805.11048,"\label{RB_feature_map}
k(\bx_1,\bx_2)=\int_{\omegab} p(\omegab) \phib_{B_{\omegab}}(\bx_1)^T\phib_{B_{\omegab}}(\bx_2) \;d\omegab
"
2816,1805.11048,"\label{eq:sc_rb}
\begin{aligned}
\min_{\bU \in \R^{N \times K},\bU^T \bU=\bI}~\tr(\bU^T\widehat{\bL}\bU)
\end{aligned}
"
2817,1805.11048,"\label{eq:sc_rb_computeD}
    \widehat{\bD} = \textnormal{diag}(\widehat{\bW}\1) = \textnormal{diag}(\bZ (\bZ^T \1))
"
2818,1805.11048,"
\widehat{\bZ}\bv_i = \sigma_i \bu_i, \quad \quad i = 1, \ldots, K, \ \ K \ll N ,
"
2819,1805.11048,"\label{kernel_K-means}
\begin{aligned}
\min_{\bU \in \mathbb{R}^{N \times K}:\bU^T\bU=\bI}\min_{\cM} && \frac{1}{2N} \sum_{i=1}^N \|\bphi(\bx_i)-\cM \bU_{i,:}^T\|^2
\end{aligned}
"
2820,1805.11048,"\label{kernel_output}
f(\bU,\cM):=\frac{1}{N}\sum_{i=1}^N -\langle \bphi(\bx_i),\cM \bU_{i,:}^T\rangle + \frac{1}{2N}\|\cM\bU_{i,:}\|^2.
"
2821,1805.11048,"\label{alg_output}
(\bUh,\cMh):=\underset{\bU,\cM}{\arg \min}\;\frac{1}{N}\sum_{i=1}^N -\langle \bz(\bx_i),\cM \bU_{i,:}^T\rangle + \frac{1}{2N}\|\cM\bU_{i,:}\|^2
"
2822,1805.11048,"\label{result}
f(\bUh,\cMh)\leq f(\bU^*,\cM^*) + \epsilon
"
2823,1805.11048,"\label{collision_prob}
     \nu_{b}:=\frac{ |\{n\in[N] \;|\; \phi_{b}=1 \}| }{N}.
"
2824,1805.11048,"\label{expected_col_prob}
    \kappa:= E_{\bdelta}[\kappa_{\bdelta}] \geq 1
"
2825,1805.11048,"\label{eq:RBconvergence}
E[f(\bU,\cMh)] - f(\bU,\cM^*) \leq \frac{\|\cM^*\|_F^2}{\kappa (R-c)}
"
2826,1805.11048,"\label{ERM}
\frac{1}{N}\sum_{i=1}^N -\langle \bphi(\bx_i)u_{ik},\cM_{:,k}\rangle+\frac{1}{2N}\|M_{:,k}\|^2.
"
2827,1805.11048,"\label{result_per_k}
E[g(\bU_{:,k},\cMh_{:,k})]-g(\bU_{:,k},\cM_{:,k}^*) \leq \frac{\|\cM^*_{:,k}\|^2}{\kappa(R-c_k)}
"
2828,1805.11048,"\label{tmp3}
R_{RB}\geq \frac{\|\cM^*\|_F^2}{\kappa\epsilon}+c.
"
2829,1805.11048,"\label{eq:RBconverge}
E[f(\bUh,\cMh)] - f(\bU^*,\cM^*) \leq \epsilon
"
2830,1805.11048,"\label{thm2_tmp1}
f(\bUh,\cMh(\bUh)) \leq f(\bU^*,\cMh(\bU^*))
"
2831,1805.11048,"\label{thm2_tmp2}
f(\bU^*,\cMh(\bU^*))-f(\bU^*,\cM^*)\leq \frac{\|\cM^*\|_F^2}{\kappa (R-c)}
"
2832,1805.09746,"\label{eq:chunk_vector}
	x_{i} = \Bigg[ \frac{\sum_{j=1}^N s_{ij}}{N} ; \sqrt[]{\frac{\sum_{j=1}^N {(s_{ij}-\bar{s_i})}^2}{N}}\Bigg]
"
2833,1805.09746,"\label{eq:seq}
% 	x \rightarrow x_{1:n} = [x_{1}, x_{2}, ..., x_{n}]
% "
2834,1805.09746,"
%"
2835,1805.09746,"
% %L_{total}=-\sum_{i}\left(y_{i}^{suc}\ln\hat{y}_{i}^{suc}+y_{i}^{gen}\ln\hat{y}_{i}^{gen}\right)
% L_{total}=L_{suc} +L_{gen} 
% "
2836,1805.09746,"
% > L_{total}=-\sum_{i}\left(y_{i}^{suc}\ln\hat{y}_{i}^{suc}+y_{i}^{gen}\ln\hat{y}_{i}^{gen}\right)
% > "
2837,1805.09949,"
\mathcal{D} = \{z \in \mathcal{Z} | p_{Z|C}(z|0) > 0, p_{Z|C}(z|1) > 0 \}.
"
2838,1805.09949,"
\label{eqn:reg_prop}
\inf_{p \in \mathcal{M}} \mu_c(B_{\epsilon} (p)) > k_{s}^{(c)} \quad \forall c \in \{0,1\}. 
"
2839,1805.09949,"
\label{eqn:n_bound_thm}
n \geq \max \left( \frac{1}{\alpha_x q}\left( \log 2 l_a + \log \frac{1}{\delta} \right), 
                            \frac{1}{\alpha_y (1-q)}\left( \log 2 l_b + \log \frac{1}{\delta} \right) \right)
"
2840,1805.09949,"
\label{eqn:intersect_cond_them}
\forall i, \overline{x} \cap A_i \neq \emptyset  \quad \text{and} \quad \forall j, \overline{y} \cap B_j \neq \emptyset.
"
2841,1805.09949,"
P \left( \left( \cap_i\overline{E_i^{a}}\right) \cap \left( \cap_j\overline{E_j^{b}}\right) \right) > 1- \delta,
"
2842,1805.09949,"
P \left( \overline{\left( \cup_i E_i^{a}\right) \cup \left( \cup_j E_j^{b}\right)} \right) > 1- \delta.
"
2843,1805.09949,"
\label{eqn:E_a_b_prob}
P(\cup_i E_i^{a})+P(\cup_i E_j^{b})
"
2844,1805.09949,"
\label{eqn:E_a_b_prob_bound}
\sum_{n_x = 0}^n P(\cup_i E_i^{a} | |\overline{x}| = n_x) p(|\overline{x}| = n_x) + P(\cup_i E_j^{b} | |\overline{y}| = n-n_x) p(|\overline{y}| = n-n_x),
"
2845,1805.09949,"
\label{eqn:E_a_b_prob_bound1}
 l_a (1-q \alpha_x)^{n} +  l_b (1-(1-q) \alpha_y)^{n}.
 "
2846,1803.05859,"\label{eq:1}
    y_i = \sigma_i (W_ix_i+b_i)
    \label{eqn:mlp}
"
2847,1803.05859,"
    L_{SR} = \sum_{c \in C} \Big\|f_\Theta(c)-\Theta_c\Big\|^2_2
\label{eqn:sr-loss}
"
2848,1803.05859,"
    L_{Aux} = L_{SR} + \lambda L_{Task}
\label{eqn:aux-loss}
"
2849,1805.09817,"
    C_d = w_d \odot I_1 + (1 - w_d) \odot \hat{I}_b~,
"
2850,1805.09817,"
    \min_{\theta}~\sum_{\langle I_1, I_2, I_t, c_1, c_2, c_t\rangle}\mathcal{L}(\mathcal{R}(f_{\theta}(I_1, I_2, c_1, c_2), c_t), I_t)~,
"
2851,1805.09817,"
    \mathcal{L}(\hat{I}_t, I_t) = \sum_{l}\lambda_l \| \phi_l(\hat{I}_t) - \phi_l(I_t) \|_1~,
"
2852,1805.09806,"
    E_{1} = \sum_i m \cdot L_R(R(\mathcal{D}_i)) + (1-m) \cdot L_F(F(\mathcal{D}_i)),
"
2853,1805.09806,"
    E_{2} = E_{1} + \sum_i L_M(\mathcal{D}_i, R, F)
"
2854,1805.09806,"
d = D_\theta(I).
"
2855,1805.09806,"
e_{-}, e_{+} = C_\phi(I_-, I, I_+). \\
"
2856,1805.09806,"
m_{-}, m_{+} = M_\chi(I_-, I, I_+), \\
"
2857,1805.09806,"
u_{-} = F_\psi(I, I_-), \qquad u_{+} = F_\psi(I, I_+).
"
2858,1805.09806,"
\label{eq:loss}
E = \lambda_R E_R + \lambda_F E_F + \lambda_M E_M + \lambda_C E_C + \lambda_S E_S ,
"
2859,1805.09806,"
\label{eq:ER}
E_R = \sum_{s\in\{+,-\}} \sum_\Omega \rho \Big ( I, w_c(I_s, e_s, d) \Big )\cdot m_s
"
2860,1805.09806,"
\label{eq:EF}
E_F =  \sum_{s\in\{+,-\}} \sum_\Omega \rho  \Big( I , w_f(I_s, u_s) \Big) \cdot (1-m_s)
"
2861,1805.09806,"
{\scriptstyle
\rho (x,y) = \lambda_\rho \sqrt{(x\!-\!y)^2 \!+\! \epsilon^2} + (1 \!-\! \lambda_\rho) \Bigg[1 \!-\! \frac{(2 \mu_x \mu_y \!+\!c_1)(2\mu_{xy}\!+\!c_2)}{(\mu_x^2 \!+\! \mu_y^2 \!+\! c_1)(\sigma_x \!+\! \sigma_y \!+\! c_2)} \Bigg]
}
"
2862,1805.09806,"
\rho (x,y) = \lambda_\rho \sqrt{(x-y)^2 + \epsilon^2} + (1 - \lambda_\rho) \Bigg[1 - \frac{(2 \mu_x \mu_y +c_1)(2\mu_{xy}+c_2)}{(\mu_x^2 + \mu_y^2 + c_1)(\sigma_x + \sigma_y + c_2)} \Bigg]
"
2863,1805.09806,"
\label{eq:EM}
E_M =   \sum_{s\in\{+,-\}} \sum_\Omega H(\mathbf{1}, m_{s}) . \\
"
2864,1805.09806,"
\label{eq:census}
E_C \!=\! \sum_{s\in\{\!+\!,\!-\!\}} \sum_{\Omega} H \big(\mathbb{I}_{\rho_R < \rho_F} \vee \mathbb{I}_{||\nu(e_s,d) \!- \! u_s|| \!<\! \lambda_c} , m_s\big)
"
2865,1805.09806,"
m^* = \mathbb{I}_{m_+ \cdot m_- > 0.5} \vee \mathbb{I}_{||\nu(e_+,d) - u_+|| < \lambda_c}.
\label{eqn:jointmask}
"
2866,1805.09806,"
\label{eq:of}
u^* = \mathbb{I}_{m^* > 0.5} \cdot  \nu(e_+,d) + \mathbb{I}_{m^* \leq 0.5} \cdot u_+.
"
2867,1805.09806,"
    E_1 = \sum_i m_i \cdot H(R_x(I_i), t_i) + (1-m_i) \cdot H(F_x(I_i), t_i)
"
2868,1805.09806,"
\begin{split}
& E_2 = E_1 + \\
& \sum_i \lambda \cdot \begin{cases}
- \log( m_i + \varepsilon) & \text{if } L_{R_i} < L_{F_i},\\
- \log(1 - m_i + \varepsilon) & \text{if } L_{R_i} \geq L_{F_i}.
\end{cases}
\end{split}
    % \sum_i H (m_i, \sigma(L_{R_i} - L_{F_i}))
"
2869,1805.09806,"
f, g\colon \mathbb{R}^n \times \mathbb{R}^m \to \mathbb{R}
"
2870,1805.09806,"
\label{eq:inner_product_assumption}
\begin{split}
\beta  \langle \nabla_y f(x, y), \nabla_y g(x, y) \rangle \geq & \frac{G_2(x) \beta^2}{2} \Vert \nabla_y g(x, y)\Vert^2 \\
& + B \Vert \nabla_y f(x, y)\Vert^2
\end{split}
"
2871,1805.09806,"
\label{eq:abstract_competition_loss}
f(x, y) = M(y) L_R(x) + (1- M(y)) L_F(x),
"
2872,1805.09806,"
\label{eq:abstract_collaboration_loss}
\begin{split}
& g(x, y) = f(x, y) \\
& + \lambda \cdot \begin{cases}
- \log( M(y) + \varepsilon) & \text{if } L_R(x) < L_F(x),\\
- \log(1-M(y) + \varepsilon) & \text{if } L_R(x) \geq L_F(x).
\end{cases}
\end{split}
"
2873,1805.09806,"
f(x, y) = \frac{1}{n} \sum_{i=1}^n f^{(i)}(x, y),
"
2874,1805.09806,"
\begin{split}
f^{(i)}(x, y) = & M^{(i)}(y) L_R^{(i)}(x)\\
&+ (1- M^{(i)}(y)) L_F^{(i)}(x),
\end{split}
"
2875,1805.09806,"
g(x, y) = \frac{1}{n} \sum_{i=1}^n g^{(i)}(x, y),
"
2876,1805.09806,"
\begin{split}
& g^{(i)}(x, y) = f^{(i)}(x, y) \\
& + \lambda \cdot \begin{cases}
- \log( M^{(i)}(y) + \varepsilon) & \text{if } L_R^{(i)}(x) < L_F^{(i)}(x),\\
- \log(1-M^{(i)}(y) + \varepsilon) & \text{if } L_R^{(i)}(x) \geq L_F^{(i)}(x).
\end{cases}
\end{split}
"
2877,1805.09806,"
\begin{split}
f(x_{t+1}, y_t) & \leq f(x_t, y_t) -\alpha \langle \nabla_x f(x_t, y_t), \nabla_x f(x_t, y_t)\rangle \\
& + \frac{G_1 \alpha^2}{2} \Vert \nabla_x f(x_t, y_t)\Vert^2 \\
& = f(x_t, y_t) - \left( \alpha - \frac{G_1\alpha^2}{2} \right) \Vert \nabla_x f(x_t, y_t) \Vert^2\\
& \leq f(x_t, y_t) - A \Vert\nabla_x f(x_t, y_t)\Vert^2
\end{split}
"
2878,1805.09806,"
\begin{split}
f(x_{t+1}, y_{t+1}) &\leq f(x_{t+1}, y_t) \\
& - \beta \langle \nabla_y f(x_{t+1}, y_t), \nabla_y g(x_{t+1}, y_t) \rangle\\
& + \frac{\beta^2 G_2(x)}{2} \Vert \nabla_y g(x_{t+1}, y_t)\Vert^2.
\end{split}
"
2879,1805.09806,"
\begin{split}
f(x_{t+1}, y_{t+1}) & \leq f(x_{t+1}, y_t) - B \Vert \nabla_y f(x_{t+1}, y_t) \Vert^2.
\end{split}
"
2880,1805.09806,"
\label{eq:combined_improvement}
\begin{split}
& f(x_{t+1}, y_{t+1}) \\
& \leq f(x_t, y_t) - A \Vert \nabla_x f(x_t, y_t) \Vert^2  - B \Vert \nabla_y f(x_{t+1}, y_t) \Vert^2\\
& \leq f(x_t, y_t) - C \left( \Vert \nabla_x f(x_t, y_t) \Vert^2 + \Vert \nabla_y f(x_{t+1}, y_t) \Vert^2 \right).
\end{split}
"
2881,1805.09806,"
G_t \leq \frac{f(x_t, y_t) - f(x_{t+1}, y_{t+1})}{C}
"
2882,1805.09806,"
\sum_{t=0}^T G_t \leq \frac{f(x_0, y_0) - f(x_{T+1}, y_{T+1})}{C}.
"
2883,1805.09806,"
\nabla_x f(x, y) = M(y) \nabla L_R(x) + (1-M(y)) \nabla L_F(x)
"
2884,1805.09806,"
\nabla_y f(x, y) = -L(x) \nabla M(y)
"
2885,1805.09806,"
\nabla_y g(x, y) = - \left(L(x) + \frac{\lambda}{M(y) + \varepsilon} \right) \nabla M(y).
"
2886,1805.09806,"
\begin{split}
& \langle \nabla_y f(x, y), \nabla_y g(x, y)\rangle \\
& = L(x) \left( L(x) + \frac{\lambda}{M(y) + \varepsilon} \right) \Vert \nabla M(y) \Vert^2,
\end{split}
"
2887,1805.09806,"
\Vert \nabla_y f(x, y)\Vert^2 = L(x)^2 \Vert \nabla M(y)\Vert^2,
"
2888,1805.09806,"
\Vert \nabla_y g(x, y)\Vert^2 = \left( L(x) + \frac{\lambda}{M(y)+ \varepsilon} \right)^2 \Vert \nabla M(y)\Vert^2.
"
2889,1805.09806,"
\begin{split}
\beta \left( L(x) + \frac{\lambda}{M(y)+\varepsilon} \right) & \geq \frac{G\beta^2}{2} \left( L(x) + \frac{\lambda}{M(y)+\varepsilon} \right)^2 \\
& + BL(x)
\end{split}
"
2890,1805.09806,"
w_c \big(I(x,y),e,d\big) = I(x',y').
"
2891,1805.09806,"
\nu(e,d) = (x'-x, y'-y)
"
2892,1805.09806,"
w_f\big(I(x,y), u_x,u_y\big) = I(x+u_x, y+u_y)
"
2893,1805.09781,"
 \lambda(\x, \h) = \exp \left( \sum_q w_{q}(\h) f_q(\x)  \right). 
 "
2894,1805.09781,"
 \lambda_p(\x) \defeq \lambda(\x, p) = \exp \left( \sum_q w_{pq} f_q(\x)  \right). 
  "
2895,1805.09781," \label{eq:prior_f}
%p(\pmb{f}_q|\pmb{\theta}_q) &\sim \mathcal{GP}(\pmb{0},K_{xx}^q), \quad q=1,...,Q \text{,} \\
p(\f | \hyperparam_f) = \prod_{q=1}^Q  p( \fq | \hyperparam_f^q) =  \prod_{q=1}^Q \normal( \fq ; \vec{0}, \Kq) \text{,}
"
2896,1805.09781,"
\label{eq:prior-weights-correlated}
p(\W |\hyperparam_w) = \prod_{q=1}^Q  p( \wq | \hyperparam_w^q) = \prod_{q=1}^Q  \normal( \wq ; \vec{0}, \covwq) \text{,}
"
