,id,alg
356,1805.07889,"[tp]
		\caption{BiDTreeCRF Training Algorithm} 
		\label{alg_bidtreecrf}
		\begin{algorithmic}[1]
			\REQUIRE A set of review sentences $\mathcal{S}$ from a particular domain, $S = \{w_1, w_2, \dots, w_i, \dots, w_N\}$ is one of the element in $\mathcal{S}$.
			\ENSURE Learned BiDTreeCRF model
			\STATE Construct dependency trees for each sentence $S$ using Stanford Parser Package.
			\STATE Initialize all learnable parameters $\Theta$
			\REPEAT
			\STATE Select a batch of instances $\mathcal{S}_b$ from $\mathcal{S}$
			\FOR{each sentence $S \in \mathcal{S}_b$} 
			\STATE Use BiDTree (\ref{eq_concatenate}-\ref{eq_bideptree_h}) to generate $h$
			\STATE Use BiLSTM (\ref{eq_bilstm}-\ref{eq_bilstm_concatnate}) to generate $g$
			\STATE Compute $L\left( W,b \right)$ through (\ref{eq_crf_pro}-\ref{eq_crf})
			\ENDFOR
			\STATE Use the backpropagation algorithm to update parameters $\Theta$ by minimizing the objective (\ref{eq_objective}) with the batch update mode
			\UNTIL{\emph{stopping criteria is met}}
		\end{algorithmic}
	"
357,1709.03441,"[ht]
\caption{Strong Weak Arm Pulls (SWAP)}\label{alg:swap}
\begin{algorithmic}[1]
\Require Confidence $\delta\ \in (0,1)$; Maximization oracle: $\doracle(\cdot):\mathbb{R}^n \rightarrow \mathcal{M}$
\State Weak pull each arm $a \in [n]$ once to initialize empirical means $\hat{\mathbf{u}}_n$
\State $\forall i \in [n]$ set $T_n(a_i)\gets 1$,
\State $\Cost_n \gets n$, total resources spent
\For{$t=n,n+1,\ldots$}
\State $M_t \gets \doracle(\hat{\mathbf{u}}_t)$
\For{$a_i = 1,\ldots,n$}
\State $\rad_t(a_i)=\sigma\sqrt{2\log\left(\frac{4n\Cost^3_t}{\delta}/T_t(a_i)\right)}$
\If {$a_i \in M_t$} 
\State $\tilde{u_t}(a_i) \gets \hat{u}_t(a_i) - \rad_t(a_i)$
\Else {} 
\State $\tilde{u_t}(a_i) \gets \hat{u}_t(a_i) + \rad_t(a_i)$
\EndIf
\EndFor
\State $\tilde{M}_t \gets \doracle(\tilde{\mathbf{u}}_t)$
\If {$w(\tilde{M}_t) = w(M_t)$}\label{line:equality}
\State $\texttt{Out} \gets M_t$
\State \Return $\texttt{Out}$
\EndIf
\State $p_t \gets \arg\max_{a \in (\tilde{M}_t \setminus M_t) \cup (M_t \setminus \tilde{M}_t)}\rad_t(a)$
\State $\alpha \gets spp(s,j)$
\State \textbf{with} probability $\alpha$ \textbf{do}
\State \hspace{\algorithmicindent} Strong pull $p_t$
\State \hspace{\algorithmicindent} $T_{t+1}(p_t) \gets T_t(p_t)+s$
\State \hspace{\algorithmicindent}$\Cost_{t+1} \gets \Cost_t+j$
\State \textbf{else}
\State \hspace{\algorithmicindent} Weak pull $p_t$
\State \hspace{\algorithmicindent} $T_{t+1}(p_t) \gets T_t(p_t)+1$
\State \hspace{\algorithmicindent} $\Cost_{t+1} \gets \Cost_t+1$
\State Update empirical mean $\hat{\mathbf{u}}_{t+1}$ using observed reward
\State $T_{t+1}(a) \gets T_t(a)\ \forall a \neq p_t$

\EndFor
\end{algorithmic}
"
358,1709.03441,"
\caption{Combinatorial Lower-Upper Confidence Bound (CLUCB)}\label{alg:clucb}
\begin{algorithmic}[1]
\Require Confidence $\delta\ \in (0,1)$; Maximization oracle: $\doracle(\cdot):\mathbb{R}^n \rightarrow \mathcal{M}$
\State Weak pull each arm $a \in [n]$ once.
\State Initialize empirical means $\bar{\mathbf{u}}_n$
\State $\forall a \in [n]$ set $T_n(a)\gets 1$
\For{$t=n,n+1,\ldots$}
	\State $M_t \gets \doracle(\bar{\mathbf{u}}_t)$
	\State $\forall a \in [n]$ compute confidence radius $\rad_t(a)$
	\For{$a = 1,\ldots,n$}
    	\If {$a \in M_t$} $\tilde{u_t}(a) \gets \bar{u}_t(a) - \rad_t(a)$
        \Else {} $\tilde{u_t}(a) \gets \bar{u}_t(a) + \rad_t(a)$
        \EndIf
	\EndFor
    \State $\tilde{M}_t \gets \doracle(\tilde{\mathbf{u}}_t)$
    \If {$\tilde{w}(\tilde{M}_t) = \tilde{w}(M_t)$}
        	\State $\texttt{Out} \gets M_t$
            \State \Return $\texttt{Out}$
        \EndIf
        \State $p_t \gets \arg\max_{a \in (\tilde{M}_t \setminus M_t) \cup (M_t \setminus \tilde{M}_t)}\rad_t(a)$
        \State Pull arm $p_t$
        \State Update empirical means $\bar{\mathbf{u}}_{t+1}$ using the observed reward
        \State $T_{t+1}(p_t) \gets T_t(p_t)+1$
        \State $T_{t+1} \gets T_t(a)\ \forall a \neq p_t$
\EndFor
\end{algorithmic}
"
359,1805.07805,"[]
\small{
\DontPrintSemicolon
\KwData{$s$, $\beta$, $A^{\beta}$, $(c_{\min}, c_{\max})$}
\KwResult{$\{\pi(a|s),\ a\in\mathcal{A}\}$}
\Begin{
$\mathcal{\tilde{A}} \longleftarrow \mathcal{A}$\;
$\Delta \longleftarrow 1 - c_{\min}$\;
$\pi(a|s) \longleftarrow c_{\min} \beta(a|s) \ \forall a \in \mathcal{A}$\;

\While{$\Delta > 0$}{
$a = \arg\max_{a\in\tilde{\mathcal{A}}} A^{\beta}(s,a)$\;
$\Delta_a = \min\{\Delta, (c_{\max} - c_{\min})\beta(a|s)\}$\;
$\mathcal{\tilde{A}} \longleftarrow \mathcal{\tilde{A}}/a$\;
$\Delta \longleftarrow \Delta - \Delta_a$\;
$\pi(a|s) \longleftarrow \pi(a|s) + \Delta_a$\;
}
}
}
\caption{Max-Reroute}
\label{alg:max_reroute}
"
360,1805.07805,"[ht!]
\small{
\DontPrintSemicolon
\KwData{$\mathcal{D}=\{(s_i,a_i,\pi_i,r_i,\delta_i),..\}$}
\KwResult{$\theta$, $\phi$}
\While {True}{
\BlankLine
$B \longleftarrow \textrm{PriorityBatchSample}(\mathcal{D}, N)$\;
$\pi_{\theta_k}\longleftarrow \pi\textrm{-net}(s)$\;
$Q^{\pi}_{\phi_k}\longleftarrow Q\textrm{-net}(s, a, \cdot)$\;
Calculate a target value with a target network:\;
$R_i=\sum_{t=1}^n\gamma^t r_{i+t} + \gamma^{n}V^{\pi}_{\bar{\phi}}(s_{i+n})$\;
$\mathcal{L}^{\pi}(\pi_{\theta_k})= \frac{1}{N}\sum_{i\in B} w_i D_{KL}\left( \pi_i, \pi_{\theta_k, i} \right)$ 
\BlankLine
$\mathcal{L}^{q}(Q^{\pi}_{\phi_k})=\frac{1}{N}\sum_{i\in B} w_i (R_i - Q^{\pi}_{\phi_k, i})^2$\;
\BlankLine
$\theta_{k+1} = \theta_{k} - \alpha \nabla_{\theta} \mathcal{L}^{\pi}(\pi_{\theta_k})$\;
\BlankLine
$\phi_{k+1} = \phi_{k} - \alpha \nabla_{\phi} \mathcal{L}^{q}(Q^{\pi}_{\phi_k})$
}
}
\caption{RBI learner}
\label{alg:learner}
"
361,1805.07805,"[ht!]
\small{
\DontPrintSemicolon
$s\longleftarrow\textrm{ResetMDP()}$\;
\While{t = 0}{
$\hat{\pi}\longleftarrow \pi\textrm{-net}(s)$\;
$Q^{\hat{\pi}}, V^{\hat{\pi}} \longleftarrow Q\textrm{-net}(s, \cdot, \hat{\pi})$\;
$\pi\longleftarrow \textrm{MaxReroute}(\hat{\pi},s, A^{\hat{\pi}})$\;
\BlankLine
$\beta \longleftarrow \textrm{AddExploration}(\pi)$\;
$a \longleftarrow \textrm{Sample}(\beta )$\;
$s,r,t \longleftarrow \textrm{StepMDP}(a)$\;
}
$\delta \longleftarrow \textrm{CalcPriorities}(\{r\}, \{V^{\hat{\pi}}\}, \gamma)$\;
\BlankLine
$\textrm{AddToDataset}(\{(s_i,a_i,\pi_i,r_i,\delta_i),...\})$\;
}
\caption{RBI actor}
\label{alg:actor}
"
362,1805.07805,"[H]
\DontPrintSemicolon
\KwData{$s$, $\beta$, $A^{\mathcal{D}}$, $\delta$}
\KwResult{$\{\pi(a|s),\ a\in\mathcal{A}\}$}
\Begin{
$\pi(a|s) \longleftarrow \beta(a|s)$, $\forall a\in\mathcal{A}$\;
$a = \arg\max_{a\in\tilde{\mathcal{A}}} A^{\mathcal{D}}(s,a)$\;
$\Delta = \min\{\delta, 1-\beta(a|s)\}$\;
$\pi(a|s) \longleftarrow \pi(a|s) + \Delta$\;
$\mathcal{\tilde{A}} \longleftarrow \mathcal{A}$\;
\While{$\Delta > 0$}{
$a = \arg\min_{a\in\tilde{\mathcal{A}}} A^{\mathcal{D}}(s,a)$\;
$\Delta_a = \min\{\Delta, \beta(a|s)\}$\;
$\mathcal{\tilde{A}} \longleftarrow \mathcal{\tilde{A}}/a$\;
$\Delta \longleftarrow \Delta - \Delta_a$\;
$\pi(a|s) \longleftarrow \pi(a|s) - \Delta_a$\;
}
}
\caption{Max-TV}
"
363,1805.07805,"[H]
\label{alg:unsafe_ppo}
\DontPrintSemicolon
\KwData{$s$, $\beta$, $A^{\beta}$, $\varepsilon$}
\KwResult{$\{\pi(a|s),\ a\in\mathcal{A}\}$}
\Begin{
$\tilde{A}=\{\tilde{A}^{+}, \tilde{A}^{-}\}$\;
$\mathcal{\tilde{A}} \longleftarrow \mathcal{A}^{+}$\;
$\Delta \longleftarrow 1 $\;
$\pi(a|s) \longleftarrow 0 \ \forall a \in \mathcal{A}$\;
\While{$\Delta > 0$ and $|\mathcal{\tilde{A}}| > 0$} {
$a = \arg\max_{a\in\tilde{\mathcal{A}}} A^{\beta}(s,a)$\;
$\Delta_a = \min\{\Delta, (1+\varepsilon)\beta(a|s)\}$\;
$\mathcal{\tilde{A}} \longleftarrow \mathcal{\tilde{A}}/a$\;
$\Delta \longleftarrow \Delta - \Delta_a$\;
$\pi(a|s) \longleftarrow \pi(a|s) + \Delta_a$\;
}
$a = \arg\max_{a\in\mathcal{A}} A^{\beta}(s,a)$\;
$\pi(a|s) \longleftarrow \pi(a|s) + \Delta$\;
}
\caption{Ad hoc PPO Maximization}
"
364,1805.07785,"[h!]
\begin{description}
\item[{\bf \color{inputcolor} Input}] (a) Pre-trained VAE $p({\bf z}) p_{\theta}({\bf t}\vert{\bf z})$ with $p_{\theta}({\bf t}\vert{\bf z})$ based on $\mathrm{Decoder}_{\theta}({\bf z})$. (Encoder ignored.) \\
\-\ \hspace{-10pt}(b) Single query ${\bf x}$ (any subset of ${\bf t}$) for which to predict ${\bf y}$. (Rest of ${\bf t}$.)
%\item Define the objective $L(\psi)=\mathbb{E}_{q(\bm{\epsilon})}\log p_{\theta}({\bf z}=\mathrm{XCoder}_{\psi}(\bm{\epsilon}),{\bf x})+\log\vert\nabla \mathrm{XCoder}_{\psi}(\bm{\epsilon})\vert.$
\item[{\bf \color{optcolor} Optimize}] Define $q({\bm \epsilon}) q_\psi({\bf z}\vert{\bm \epsilon})$ with $q_\psi({\bf z}\vert{\bm \epsilon})$ based on $\mathrm{XCoder}_{\psi}(\bm{\epsilon})$. Find $\psi$ to maximize $\text{C-ELBO}[q_{\psi}(\mathbf{Z})\Vert p_{\theta}(\mathbf{Z},\mathbf{x})]$ (Defined in Theorem \ref{thm:C-ELBO}). Estimate stochastic gradients by drawing random
$\bm{\epsilon}\sim q(\bm{\epsilon})$ and using the reparameterization trick. %(This makes $q_\psi({\bf z}\vert{\bf x})$ approximate $p_\theta({\bf z}|{\bf x})$.) 
\item[{\bf \color{predcolor} Predict}] Draw a sample $\{{\bf z}_{m}\}_{m=1}^{M} \sim q_\psi({\bf z})$ by setting ${\bf z}_{m}=\mathrm{XCoder}_{\psi}(\bm{\epsilon}_{m})$ for $\bm{\epsilon}_{m}\sim q(\bm{\epsilon})$. Predict $p_{\theta}({\bf y}\vert{\bf x})\approx\frac{1}{M}\sum_{m=1}^{M}p_{\theta}({\bf y}\vert {\bf z}_{m}).$ (Justified since the optimization phase tightened a bound (Lemma \ref{lem:joint-divergence-over-one}) on the divergence between $\int q_\psi({\bf z}) p_\theta({\bf y}\vert {\bf z}) d{\bf z}$ and $p_\theta({\bf y} \vert {\bf x})$ )
\end{description}
\caption{Conditional Inference via Cross-coding.}
\label{alg:crosscoding}
"
365,1804.07209,"[H]
        \small
          \caption{Fully Connected  Reprojection}
          \label{alg:fc_rep}
        \begin{algorithmic}
           \STATE {\bfseries Input:} $R\in\mathbb{R}^{\tilde{n}\times {n}}$, $\tilde{n}\leq n$, $\delta = 1-2\epsilon$, $\epsilon\in(0,0.5)$.\vspace{0.2cm}
                   \ \IF{$\|R^TR\|_F>\delta$}
                       \STATE
                       \STATE $\tilde{R}\leftarrow \sqrt{\delta}\frac{R}{\sqrt{\|R^TR\|_F}}$
                   \ \ELSE
                       \STATE $\tilde{R}\leftarrow{R}$
                   \ENDIF
           \STATE {\bfseries Output:} $\tilde{R}$
        \end{algorithmic}
        "
366,1804.07209,"[H]
        \small
          \caption{CNN  Reprojection}
          \label{alg:cnn_rep}
        \begin{algorithmic}
          \STATE {\bfseries Input:} \!$\delta\!\in\mathbb{R}^{N_C}\!\!,C\!\in \mathbb{R}^{n_X\times n_X\times N_C\times N_C}$,
          and $0<\epsilon<\eta<1$.
                   \FOR{each feature map $c$}
                       \STATE $\tilde{\delta}_c \leftarrow \max\bigg(\min\big(\delta_c,1-\eta\big),-1+\eta\bigg)$
                       \STATE $\tilde{C}_{i_\text{centre}}^{c}\leftarrow -1-\tilde{\delta}_c$
                       \IF{$\sum_{j\neq {i_\text{centre}}} \left|C_j^{c}\right| >1-\epsilon-|\tilde{\delta}_c|$}
                           \STATE
                           \STATE $\tilde{C}^{c}_j\leftarrow \left(1-\epsilon-|\tilde{\delta}_c|\right)\frac{C_j^{c} }{\sum_{j\neq {i_\text{centre}}} \left|{C}_j^{c}\right|}$
                       \ENDIF
                   \ENDFOR
               \STATE {\bfseries Output:} $\tilde{\delta}$, $\tilde{C}$
        \end{algorithmic}
        "
367,1805.07687,"[t] % enter the algorithm environment
\caption{Set Cover Optimal Teaching (SCOT)} % give the algorithm a caption
\label{alg:scot} % and a label for \ref{} commands later in the document
\begin{algorithmic}[1] % enter the algorithmic environment
    \REQUIRE MDP $\mathcal{M}$ with set of possible initial states $S_0$ and reward function $R^*(s) = \mathbf{w^*}^T\phi(s)$.
    \STATE  \textit{// Compute the behavioral equivalence class of $\pi^*$}
    \STATE Compute optimal policy $\pi^*$ for $\mathcal{M}$ and feature expectations $\mu_{\pi^*}^{(s,a)}$.
    \STATE Use Theorem 1 to compute BEC$(\pi^*)$.
    \STATE $U \gets \mathbf{\hat{N}}[\text{BEC}(\pi^*)]$.
    \STATE Remove redundant half-space constraints from $U$.
    \STATE  \textit{// Compute candidate demonstration trajectories}
    \STATE $\mathcal{T} = \emptyset$
    \FORALL{$s_0 \in S_0$}
    	\FOR{$i = 1,\ldots,m$}
    		\STATE Generate trajectory $\tau = (s_0, a_0, \ldots, s_{H-1}, a_{H-1})$ by starting at $s_0$ and following $\pi^*$ for $H$ steps.
    		\STATE $\mathcal{T} = \mathcal{T} \cup \tau$
    		\STATE Use Corollary~\ref{cor:feasibleDemo} to calculate BEC$(\tau | \pi^*)$
    	\ENDFOR
    \ENDFOR
    \STATE \textit{// Solve set cover using greedy approximation}
    \STATE $\mathcal{D} \gets \emptyset$, $C \gets \emptyset$
    \WHILE{$|U \setminus C| \neq 0$}
   		\STATE $\tau_{\rm greedy} = \arg\max_{\tau \in \mathcal{T}} \left| \mathbf{\hat{N}}[\text{BEC}(\tau|\pi^*)] \cap U \setminus C\right|$
   		\STATE $\mathcal{D} = \mathcal{D} \cup \tau_{\rm greedy}$
    	\STATE $C = C \cup \mathbf{\hat{N}}[\text{BEC}(\tau|\pi^*)]$

    \ENDWHILE
    \RETURN $\mathcal{D}$
\end{algorithmic}
"
368,1805.07687," % enter the algorithm environment
%\caption{Feasible Set Cover} % give the algorithm a caption
%\label{alg:feasible} % and a label for \ref{} commands later in the document
%\begin{algorithmic}[1] % enter the algorithmic environment
%    \REQUIRE Set of possible initial states $S_0$
%    \REQUIRE Feature weights $\mathbf{w}$ of the optimal reward function    
%    \STATE Initialize $\mathcal{D} \gets \emptyset$
%    \STATE Compute optimal policy $\pi^*$ based on $\mathbf{w}$
%    \STATE $H \gets H \cup w^T (\mu(s,\pi^*(s)) -  \mu(s,a)) \geq 0$
%    \STATE 
%    \REPEAT
%    		\STATE $\zeta_{\rm best} \gets \textbf{null}$
%		\FORALL{$s_0 \in S_0$}
%			\STATE Generate $K$ trajectories from $s_0$ following $\pi^*$
%	 	\ENDFOR
% 		\FORALL{$\zeta_j$, $j=1,\ldots,|S_0|\cdot K$}
%				\IF{$G(\mathcal{D}\cup \zeta_j) > G(\mathcal{D})$}
%				\STATE $\zeta_{\rm best} \gets \zeta_j$
%				\ENDIF
%		\ENDFOR
%		\STATE $\mathcal{D} \gets \mathcal{D} \cup \zeta_{\rm best}$
%    \UNTIL{$\zeta_{\rm best} \textbf{  is  } \textbf{null}$}
%    \RETURN Demonstration set $\mathcal{D}$
%\end{algorithmic}
%"
369,1805.07687,"[t] % enter the algorithm environment
\caption{infoGap$(\mathcal{D}, R)$} % give the algorithm a caption
\label{alg:infoGap} % and a label for \ref{} commands later in the document
\begin{algorithmic}[1] % enter the algorithmic environment
	\STATE Calculate $\pi^*$ under $R$.
    \STATE Calculate BEC$(\pi^*)$, BEC$(\mathcal{D} | \pi^*)$
    \STATE $\mathcal{D}^* \gets $ \textbf{SCOT}($\pi^*$)
    \STATE $m \gets$ number of trajectories in $\mathcal{D}$
    \STATE $\mathcal{D}^*_{1:m} \gets$ first $m$ trajectories in $\mathcal{D}^*$
    \STATE Calculate BEC$(\bar{\mathcal{D}}^* | \pi^*)$
    \STATE infoDemo $\gets$ \textbf{angSim}$(\mathbf{\hat{N}}[\text{BEC}(\mathcal{D}|\pi^*)],\mathbf{\hat{N}}[\text{BEC}(\pi^*)])$
    \STATE infoOpt $\gets$ \textbf{angSim}$(\mathbf{\hat{N}}[\text{BEC}(\mathcal{D}^*_{1:m}|\pi^*)], \mathbf{\hat{N}}[\text{BEC}(\pi^*)])$
    \RETURN \textbf{abs}(infoDemo - infoOpt)
\end{algorithmic}
"
370,1805.07687," % enter the algorithm environment
%\caption{Cakmak and Lopes Algorithm} % give the algorithm a caption
%\label{alg:CL} % and a label for \ref{} commands later in the document
%\begin{algorithmic}[1] % enter the algorithmic environment
%    \REQUIRE Set of possible initial states $S_0$
%    \REQUIRE Feature weights $\mathbf{w}$ of the optimal reward function    
%    \STATE Initialize $\mathcal{D} \gets \emptyset$
%    \STATE Compute optimal policy $\pi^*$ based on $\mathbf{w}$
%    \WHILE{$G(\mathcal{D}) > \epsilon$}
%    		\STATE $s_0 \gets \arg \min_{s\in S_0} \mathbf{E}_{\pi^*}(G(\{\mathcal{D} \cup \zeta_{\pi^*}(s)\}))$
%			\STATE Generate $K$ trajectories from $s_0$ following $\pi^*$
%			\FORALL{$\zeta_j$, $j=1,\ldots,K$}
%				\STATE Compute $G(\mathcal{D}\cup \zeta_j)$
%			\ENDFOR
%			\STATE $\zeta \gets \arg \min_j G(\mathcal{D} \cup \zeta_j)$
%		\IF{$G(\mathcal{D} \cup \zeta) < G(\mathcal{D})$}
%			\STATE $\mathcal{D} \gets \mathcal{D} \cup \zeta$
%		\ENDIF
%    \ENDWHILE
%    \RETURN Demonstration set $\mathcal{D}$
%\end{algorithmic}
%"
371,1805.07687," % enter the algorithm environment
 \caption{Uncertainty Volume Minimization} % give the algorithm a caption
 \label{alg:UVM} % and a label for \ref{} commands later in the document
 \begin{algorithmic}[1] % enter the algorithmic environment
     \REQUIRE Set of possible initial states $S_0$
     \REQUIRE Feature weights $\mathbf{w}$ of the optimal reward function    
     \STATE Initialize $\mathcal{D} \gets \emptyset$
     \STATE Compute optimal policy $\pi^*$ based on $\mathbf{w}$
     \REPEAT
     		\STATE $\zeta_{\rm best} \gets \textbf{null}$
 		\FORALL{$s_0 \in S_0$}
 			\STATE Generate $K$ trajectories from $s_0$ following $\pi^*$
 			\FOR{$j \in [1,K]$}
 				\IF{$G(\mathcal{D}\cup \zeta_j) < G(\mathcal{D} \cup \zeta_{\rm best}) $ and $\zeta_j \notin \mathcal{D}$}
 				\STATE $\zeta_{\rm best} \gets \zeta_j$
 				\ENDIF
 			\ENDFOR
 		\ENDFOR
 		\STATE $\mathcal{D} \gets \mathcal{D} \cup \zeta_{\rm best}$
     \UNTIL{$\zeta_{\rm best} \textbf{  is  } \textbf{null}$}
     \RETURN Demonstration set $\mathcal{D}$
 \end{algorithmic}
 "
372,1805.07683,"[t!]
	\caption{Random Walk Algorithm to Sample Node Sequences with the Gumbel-Softmax Distribution}
	\label{random_walk}
	\begin{algorithmic}[1]
		\State \textbf{Input:} $G = (V, H, A, l)$, the set of neighbors for each node $\mathcal{N}_s(\cdot)$, parameters $C \in \mathbb{R}^K$ and $\epsilon$.
		\State \textbf{Output:} the node sequences, $S(G) = (v_{\pi(1)}, v_{\pi(2)}, ..., v_{\pi(n)})$   
		\State Initialize $W \in \mathbb{R}^{n \times n}$ with $W_{ij} = \begin{cases}
		C_k \text{ if } j \in \mathcal{N}_k(i) \\
		\epsilon \text{ otherwise}
		\end{cases}$
		\State Initialize $T_j(0) = 1$ and $P_{\pi(0)j} = \frac{1}{n}$ for $j = 1 ,...,n$
		
		\For {$i = 1, ..., n$}
		\State $v_{\pi(i)} = \text{Gumbel\_Softmax}(P_{\pi(i-1)})$
		\State $T(i) = T(i-1) \odot (1-v_{\pi(i)})$
		\State $W_{\pi(i)}$ = $v_{\pi(i)} \cdot W$
		\State $P_{\pi(i)} = \text{Softmax}(W_{\pi(i-1)} \odot T(i-1)) $
		\EndFor
	\end{algorithmic}
"
373,1805.07674,"[t]\caption{Improved Bourgain Embedding}\label{alg:bourgain}
 \small
\begin{algorithmic}
\small
\STATE \textbf{Input:} A finite metric space $(Y,\dist).$
\STATE \textbf{Output:} A mapping $f:Y\rightarrow \mathbb{R}^{O(\log |Y| )}$.
\STATE //\textbf{Bourgain Embedding:}
\STATE Initialization: $m\leftarrow |Y|,$ $t\leftarrow O(\log m),$ and $\forall i\in[\lceil\log m\rceil],j\in [t],S_{i,j}\leftarrow\emptyset.$
\FOR{$i=1\rightarrow \lceil\log m\rceil$}
\FOR{$j=1\rightarrow t$}
        \STATE For each $x\in Y,$ independently choose $x$ in $S_{i,j},$ i.e. $S_{i,j}=S_{i,j}\cup \{x\}$ with probability $2^{-i}.$
    \ENDFOR
\ENDFOR
\STATE Initialize $g:Y\rightarrow \mathbb{R}^{\lceil\log m\rceil\cdot t}.$
\FOR{$x\in Y$}
    \STATE $\forall i\in[\lceil\log m\rceil],j\in[t],$ set the $((i-1)\cdot t+j)$-th coordinate of $g(x)$ as $\dist(x,S_{i,j}).$
\ENDFOR
\STATE //\textbf{Johnson-Lindenstrauss Dimentionality Reduction:}
\STATE Let $d=O(\log m)$, and let $G\in\mathbb{R}^{d\times (\lceil\log m\rceil\cdot t)}$ be a random matrix with entries drawn from i.i.d. $\mathcal{N}(0,1).$
\STATE Let $h:\mathbb{R}^{\lceil\log m\rceil\cdot t}\rightarrow \mathbb{R}^d$ satisfy $\forall x\in\mathbb{R}^{\lceil\log m\rceil\cdot t}, h(x)\leftarrow G\cdot x.$
\STATE //\textbf{Rescaling:}
\STATE Let $\beta=\min_{x,y\in Y:x\not=y}\frac{\|h(g(x))-h(g(y))\|_2}{\dist(x,y)}.$
\STATE Initialize $f:Y\rightarrow \mathbb{R}^{d}.$ For $x\in Y,$ set $f(x)\leftarrow h(g(x))/\beta.$
\STATE Return $f$.
\end{algorithmic}
"
374,1704.06447,"[t]
\caption{Algorithm for solving QDA-CMI}
\label{algo:QDACMI}
\Indm
\KwIn{The training data $\{({X}_i, y_i)\}$ where $y_i\in\{1,\cdots, K\}$}
\KwOut{$\{\boldsymbol{\Sigma}_k\}_{k=1}^K, \{\mu_k\}_{k=1}^K$ and ${\bm{\theta}}$}
\Indp
Initialize ${\bm{\theta}}^0=\trans{[1,0,0,0,0]}$, $j=0$\;
\While{not convergence}{
  \For{$k \in \{1,\cdots, K\}$}{
    $\mu_k^{j+1} = \sum_{i:y_i=k}\trans{{X}_i}{{\bm{\theta}}}^j / N_k$\; 
    $\boldsymbol{\Sigma}_k^{j+1}=\sum_{i:y_i=k}\trans{(\trans{{X}_i}{{\bm{\theta}}}^j-{\mu}_k)}(\trans{{X}_i}{{\bm{\theta}}}^j-{\mu}_k) / N_k$\;
  }
  Compute ${\bm{\theta}}^{j+1}$ using Eq. \eqref{eq:optM}\;
  $j=j+1$\;
}
$\boldsymbol{\Sigma}_k={\Sigma}_k^j, \mu_k=\mu_k^j$, for all $k\in \{1,\cdots, K\}$ and ${\bm{\theta}}={\bm{\theta}}^j$\;
"
375,1704.06447,"[h!]
\begin{enumeratenumeric}
  \item Initialize $\bm{\theta}_j = \{1,0,0,0,0\}$;
  
  \item Repeat the following steps until convergence;
  
  \item Fix ${\bm{\theta}_j}$, apply the dual approach to solve P1, which outputs the local optimal solution $\bm{\omega}_j$ and $b_j$;
  
  \item Fix $\bm{\omega}_j$, apply the gradient projection approach to solve P3, which outputs the local optimal solution $\bm{\theta}_j$;
\end{enumeratenumeric}
\caption{Algorithm for solving LSVM-CMI}
\label{algo:LSVMCMI}
"
